site_id,total_forecast_m3,total_actual_m3,ratio,flag
38127608,4.585714285714274,0.75,6.114285714285699,EXTREME_HIGH
38127683,23.339205994898016,3.0,7.779735331632672,EXTREME_HIGH
38127710,83.13157894736858,4.5,18.47368421052635,EXTREME_HIGH
38127741,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38127742,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38127745,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127746,10.476475155279486,1.5,6.984316770186324,EXTREME_HIGH
38127760,9.080316091954007,0.75,12.107088122605342,EXTREME_HIGH
38127763,10.878571428571398,1.5,7.252380952380932,EXTREME_HIGH
38127773,11.464285714285744,1.5,7.642857142857163,EXTREME_HIGH
38127795,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127798,10.402455357142838,1.5,6.934970238095225,EXTREME_HIGH
38127801,203.80952380952434,8.0,25.476190476190542,EXTREME_HIGH
38127803,8.695952380952413,1.5,5.797301587301608,EXTREME_HIGH
38127815,9.766895604395613,1.5,6.511263736263742,EXTREME_HIGH
38127817,4.367346938775489,0.75,5.823129251700652,EXTREME_HIGH
38127847,82.04416454081614,3.75,21.87844387755097,EXTREME_HIGH
38127869,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127874,10.07657142857143,0.75,13.435428571428574,EXTREME_HIGH
38127876,10.402455357142838,0.75,13.86994047619045,EXTREME_HIGH
38127877,9.46031746031746,0.75,12.613756613756614,EXTREME_HIGH
38127880,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127882,7.769675925925927,0.75,10.35956790123457,EXTREME_HIGH
38127885,9.464285714285714,0.75,12.619047619047619,EXTREME_HIGH
38127893,11.090503246753293,0.75,14.787337662337725,EXTREME_HIGH
38127895,11.090503246753293,0.75,14.787337662337725,EXTREME_HIGH
38127920,966.2499999999985,155.0,6.233870967741926,EXTREME_HIGH
38127930,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127940,10.080428571428572,0.75,13.44057142857143,EXTREME_HIGH
38127945,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127947,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127972,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38127976,10.878571428571398,0.75,14.504761904761864,EXTREME_HIGH
38127979,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127980,11.090503246753293,0.75,14.787337662337725,EXTREME_HIGH
38127985,5.459183673469408,0.5,10.918367346938815,EXTREME_HIGH
38127989,919.7380952380952,56.0,16.42389455782313,EXTREME_HIGH
38127991,10.385321519912305,0.75,13.847095359883072,EXTREME_HIGH
38127996,11.090503246753293,0.75,14.787337662337725,EXTREME_HIGH
38127998,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38128009,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128016,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38128022,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128023,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128041,10.624236058059614,0.75,14.165648077412818,EXTREME_HIGH
38128044,10.624236058059614,0.75,14.165648077412818,EXTREME_HIGH
38128056,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128078,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38128082,13.08270676691732,0.75,17.443609022556426,EXTREME_HIGH
38128152,78.93255739795916,3.0,26.310852465986386,EXTREME_HIGH
38128158,57.329904761904544,3.3,17.372698412698348,EXTREME_HIGH
38128170,24.589285714285747,0.75,32.78571428571433,EXTREME_HIGH
38104082,303.9923469387749,21.0,14.475826044703567,EXTREME_HIGH
38114275,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38114325,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38114329,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38114701,57.316071428571554,10.5,5.458673469387767,EXTREME_HIGH
38121622,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38121731,45.857142857142975,9.0,5.095238095238108,EXTREME_HIGH
38121974,160.5,3.0,53.5,EXTREME_HIGH
38122132,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38122284,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38122362,91.71428571428595,18.0,5.095238095238108,EXTREME_HIGH
38122402,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38126666,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38126729,9.717857142857127,1.5,6.478571428571418,EXTREME_HIGH
38127215,68.78571428571412,9.0,7.642857142857125,EXTREME_HIGH
38128181,17.65816326530609,0.75,23.544217687074788,EXTREME_HIGH
38128182,24.589285714285747,0.75,32.78571428571433,EXTREME_HIGH
38102196,33.62857142857154,3.3000000000000003,10.190476190476224,EXTREME_HIGH
38115728,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38115835,91.71428571428595,16.5,5.558441558441572,EXTREME_HIGH
38115936,24.83928571428562,1.5,16.559523809523746,EXTREME_HIGH
38115994,8.698690476190508,1.5,5.799126984127006,EXTREME_HIGH
38120322,45.857142857142975,6.0,7.642857142857163,EXTREME_HIGH
38120463,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38120517,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38121015,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38121017,244.57142857142802,48.0,5.095238095238083,EXTREME_HIGH
38121290,3.0571428571428485,0.5,6.114285714285697,EXTREME_HIGH
38121147,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38105570,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38115352,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38119542,1.8342857142857236,0.24,7.642857142857182,EXTREME_HIGH
38119941,17.19642857142853,2.25,7.642857142857125,EXTREME_HIGH
38119965,13.748214285714246,1.85,7.43146718146716,EXTREME_HIGH
38120010,19.489285714285696,3.75,5.197142857142852,EXTREME_HIGH
38120131,68.78571428571412,8.25,8.337662337662318,EXTREME_HIGH
38120234,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38124112,12.050865800865806,1.5,8.033910533910538,EXTREME_HIGH
38124239,34.39285714285706,3.0,11.464285714285687,EXTREME_HIGH
38124321,45.857142857142975,7.5,6.11428571428573,EXTREME_HIGH
38124400,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38124443,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38124593,68.78571428571412,3.75,18.3428571428571,EXTREME_HIGH
38124647,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38110962,272.41601731601736,42.75,6.372304498620289,EXTREME_HIGH
38111090,135.0238095238093,15.0,9.001587301587286,EXTREME_HIGH
38111367,47.56874999999997,6.0,7.928124999999995,EXTREME_HIGH
38117006,47.32040816326534,357.75,0.13227227998117497,EXTREME_LOW
38112256,244.57142857142802,32.0,7.6428571428571255,EXTREME_HIGH
38115127,45.857142857142975,3.0,15.285714285714326,EXTREME_HIGH
38115130,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38115259,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38119510,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38119620,57.32142857142882,10.5,5.459183673469411,EXTREME_HIGH
38119679,30.999999999999957,1.0,30.999999999999957,EXTREME_HIGH
38119815,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38119961,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38120020,25.0242134353741,4.5,5.560936318972022,EXTREME_HIGH
38120221,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38124232,45.857142857142975,5.25,8.734693877551043,EXTREME_HIGH
38124313,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38124335,7.6428571428571255,1.5,5.095238095238083,EXTREME_HIGH
38124344,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38124348,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38124483,7.6428571428571255,1.5,5.095238095238083,EXTREME_HIGH
38111030,46.739010989010936,3.0,15.579670329670313,EXTREME_HIGH
38101861,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38106502,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38110649,26.808620689655093,5.25,5.106403940886684,EXTREME_HIGH
38110884,171.96428571428527,15.0,11.464285714285685,EXTREME_HIGH
38116700,186.24111866969065,32.0,5.820034958427833,EXTREME_HIGH
38108264,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38110237,22.928571428571487,3.2,7.16517857142859,EXTREME_HIGH
38117113,91.71428571428595,10.5,8.734693877551043,EXTREME_HIGH
38117198,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38117217,45.857142857142975,9.0,5.095238095238108,EXTREME_HIGH
38117450,49.74107142857133,9.0,5.526785714285704,EXTREME_HIGH
38117457,49.74107142857133,9.0,5.526785714285704,EXTREME_HIGH
38117809,25.15277777777771,1.5,16.768518518518473,EXTREME_HIGH
38117887,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38100306,68.78571428571412,10.5,6.551020408163249,EXTREME_HIGH
38102619,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38113020,51.58928571428579,8.25,6.253246753246763,EXTREME_HIGH
38113153,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38113161,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38123770,178.00575396825403,18.75,9.493640211640214,EXTREME_HIGH
38118171,45.857142857142975,3.0,15.285714285714326,EXTREME_HIGH
38113868,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38113985,134.51428571428616,26.4,5.095238095238113,EXTREME_HIGH
38118097,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38118477,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38118733,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38122572,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38122596,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38122641,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38122722,36.68571428571419,5.25,6.987755102040798,EXTREME_HIGH
38122815,45.857142857142975,4.5,10.190476190476216,EXTREME_HIGH
38122839,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38123042,45.857142857142975,6.75,6.793650793650811,EXTREME_HIGH
38123399,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38126789,68.78571428571412,6.75,10.190476190476167,EXTREME_HIGH
38126941,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38127032,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38127081,275.1428571428565,54.74,5.0263583694347185,EXTREME_HIGH
38127398,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38127406,18.09757653061229,2.25,8.043367346938796,EXTREME_HIGH
38127600,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38127634,12.41964285714281,2.25,5.5198412698412485,EXTREME_HIGH
38127677,7.6428571428571255,1.5,5.095238095238083,EXTREME_HIGH
38127701,9.26881377551019,1.5,6.17920918367346,EXTREME_HIGH
38127708,8.695952380952413,1.5,5.797301587301608,EXTREME_HIGH
38127718,25.195551658163303,3.0,8.398517219387768,EXTREME_HIGH
38127723,39.08285714285712,6.0,6.51380952380952,EXTREME_HIGH
38127739,10.734782608695612,0.75,14.313043478260816,EXTREME_HIGH
38127750,1006.7750000000007,151.80000000000004,6.6322463768115965,EXTREME_HIGH
38127756,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38127762,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127772,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127779,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127782,10.476475155279486,1.5,6.984316770186324,EXTREME_HIGH
38127783,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127788,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127791,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127796,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127808,10.734782608695614,1.5,7.156521739130409,EXTREME_HIGH
38127822,45.857142857142975,3.75,12.22857142857146,EXTREME_HIGH
38127823,57.53147321428554,8.8,6.537667410714265,EXTREME_HIGH
38127837,11.464285714285744,0.75,15.285714285714326,EXTREME_HIGH
38127839,239.46887755101955,24.200000000000003,9.89540816326527,EXTREME_HIGH
38127859,13.08270676691732,0.75,17.443609022556426,EXTREME_HIGH
38127862,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127864,7.769675925925927,0.75,10.35956790123457,EXTREME_HIGH
38127872,7.769675925925927,0.75,10.35956790123457,EXTREME_HIGH
38127923,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38127928,10.402455357142838,0.75,13.86994047619045,EXTREME_HIGH
38127941,8.701428571428604,1.5,5.800952380952403,EXTREME_HIGH
38127948,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127957,9.171428571428548,0.75,12.228571428571398,EXTREME_HIGH
38127962,99.48124999999983,9.899999999999999,10.048611111111095,EXTREME_HIGH
38127964,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127973,9.766895604395613,0.75,13.022527472527484,EXTREME_HIGH
38127983,4.367346938775489,0.5,8.734693877550978,EXTREME_HIGH
38128005,13.995290423861842,1.5,9.330193615907895,EXTREME_HIGH
38128008,21.616666666666738,1.5,14.41111111111116,EXTREME_HIGH
38128025,8.47603686635944,0.75,11.301382488479254,EXTREME_HIGH
38128033,11.090503246753293,0.75,14.787337662337725,EXTREME_HIGH
38128039,9.171428571428548,0.75,12.228571428571398,EXTREME_HIGH
38128050,10.402455357142838,0.75,13.86994047619045,EXTREME_HIGH
38128051,11.090503246753293,0.75,14.787337662337725,EXTREME_HIGH
38128053,8.701428571428604,0.75,11.601904761904805,EXTREME_HIGH
38128073,51.53683035714287,2.25,22.90525793650794,EXTREME_HIGH
38128085,9.171428571428548,0.75,12.228571428571398,EXTREME_HIGH
38128101,9.717857142857127,1.5,6.478571428571418,EXTREME_HIGH
38128141,134.11872165532907,5.5,24.38522211915074,EXTREME_HIGH
38128147,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38128165,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38128166,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38104152,68.78571428571412,492.25,0.13973735761445225,EXTREME_LOW
38107886,23.09999999999996,3.0,7.699999999999986,EXTREME_HIGH
38107951,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38109809,112.48375850340128,21.75,5.171667057627645,EXTREME_HIGH
38114058,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38121455,4.367346938775489,28.269999999999985,0.1544869805014323,EXTREME_LOW
38121973,68.78571428571412,2.25,30.5714285714285,EXTREME_HIGH
38122029,107.18801020408173,5.25,20.41676384839652,EXTREME_HIGH
38122304,84.70711628401357,15.0,5.6471410856009046,EXTREME_HIGH
38122379,49.50765306122456,8.25,6.000927643784795,EXTREME_HIGH
38122394,29.153571428571357,3.0,9.717857142857119,EXTREME_HIGH
38122513,68.78571428571412,11.25,6.1142857142857,EXTREME_HIGH
38126506,13.036607142857179,2.25,5.794047619047635,EXTREME_HIGH
38126650,68.78571428571412,11.25,6.1142857142857,EXTREME_HIGH
38126748,23.25,1.5,15.5,EXTREME_HIGH
38127440,46.68582589285716,5.25,8.892538265306126,EXTREME_HIGH
38127441,895.2472222222232,139.70000000000005,6.408355205599305,EXTREME_HIGH
38128187,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38115732,68.78571428571412,10.5,6.551020408163249,EXTREME_HIGH
38115925,25.00446428571433,1.5,16.669642857142886,EXTREME_HIGH
38120349,131.99873908373416,8.0,16.49984238546677,EXTREME_HIGH
38120499,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38121083,45.857142857142975,6.0,7.642857142857163,EXTREME_HIGH
38107502,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38115223,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38115598,45.857142857142975,9.0,5.095238095238108,EXTREME_HIGH
38119781,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38119892,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38124076,23.25,4.5,5.166666666666667,EXTREME_HIGH
38124201,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38124499,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38101549,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38101624,53.5,346.5,0.1544011544011544,EXTREME_LOW
38103379,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38103406,66.44732142857131,9.0,7.383035714285701,EXTREME_HIGH
38106506,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38110625,69.75,10.5,6.642857142857143,EXTREME_HIGH
38110958,38.21428571428566,3.0,12.73809523809522,EXTREME_HIGH
38111138,91.71428571428595,4.5,20.380952380952433,EXTREME_HIGH
38116464,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38116554,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38117030,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38117037,91.71428571428595,18.0,5.095238095238108,EXTREME_HIGH
38111764,244.57142857142802,40.0,6.114285714285701,EXTREME_HIGH
38117608,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38117825,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38100198,51.58928571428579,9.0,5.732142857142866,EXTREME_HIGH
38103281,68.78571428571412,13.5,5.095238095238083,EXTREME_HIGH
38106249,49.96517857142851,251.19999999999973,0.1989059656505914,EXTREME_LOW
38106446,17.637362637362628,1.5,11.758241758241752,EXTREME_HIGH
38112924,244.57142857142802,16.0,15.285714285714251,EXTREME_HIGH
38113035,7.6428571428571255,0.75,10.190476190476167,EXTREME_HIGH
38101378,244.57142857142802,48.0,5.095238095238083,EXTREME_HIGH
38113521,33.62857142857154,2.2,15.285714285714334,EXTREME_HIGH
38113773,91.71428571428595,6.0,15.285714285714326,EXTREME_HIGH
38113855,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38113968,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38118120,45.857142857142975,5.25,8.734693877551043,EXTREME_HIGH
38118125,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38118433,49.178571428571495,9.75,5.043956043956051,EXTREME_HIGH
38118695,114.64285714285764,0.75,152.85714285714351,EXTREME_HIGH
38122560,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38122645,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38122739,45.857142857142975,6.75,6.793650793650811,EXTREME_HIGH
38122740,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38123073,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38127089,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38127158,15.545758928571432,3.0,5.181919642857144,EXTREME_HIGH
38127275,52.91208791208778,10.5,5.039246467817883,EXTREME_HIGH
38127435,9.826530612244934,1.75,5.615160349854248,EXTREME_HIGH
38127547,17.34183673469387,2.25,7.707482993197276,EXTREME_HIGH
38127552,235.7368622448981,7.5,31.43158163265308,EXTREME_HIGH
38127670,10.508928571428573,2.0,5.2544642857142865,EXTREME_HIGH
38127675,7.6428571428571255,1.0,7.6428571428571255,EXTREME_HIGH
38127688,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38127728,178.9332837301588,4.4,40.6666553932179,EXTREME_HIGH
38127744,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127765,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127785,9.464285714285714,1.5,6.309523809523809,EXTREME_HIGH
38127790,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38127816,512.583333333334,96.0,5.339409722222229,EXTREME_HIGH
38127825,12.198979591836741,1.5,8.132653061224493,EXTREME_HIGH
38127827,96.71875,10.5,9.211309523809524,EXTREME_HIGH
38127830,192.73772321428618,18.75,10.279345238095262,EXTREME_HIGH
38127841,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38127866,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127870,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127886,8.04891774891776,0.75,10.731890331890346,EXTREME_HIGH
38127890,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38127939,8.701428571428604,1.5,5.800952380952403,EXTREME_HIGH
38127966,10.226558190843905,0.75,13.635410921125207,EXTREME_HIGH
38127969,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127981,10.878571428571398,0.75,14.504761904761864,EXTREME_HIGH
38127994,9.766895604395613,0.75,13.022527472527484,EXTREME_HIGH
38127997,26.16541353383464,1.5,17.443609022556426,EXTREME_HIGH
38128010,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128012,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38128015,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128017,13.08270676691732,0.75,17.443609022556426,EXTREME_HIGH
38128018,10.734782608695614,0.75,14.313043478260818,EXTREME_HIGH
38128030,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128034,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128035,7.310121345835625,0.75,9.746828461114166,EXTREME_HIGH
38128047,13.08270676691732,0.75,17.443609022556426,EXTREME_HIGH
38128083,8.929310344827613,0.75,11.905747126436816,EXTREME_HIGH
38128086,9.464285714285715,0.75,12.61904761904762,EXTREME_HIGH
38128129,257.5841269841273,8.0,32.19801587301591,EXTREME_HIGH
38128164,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38128173,24.589285714285747,0.75,32.78571428571433,EXTREME_HIGH
38109817,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38114692,45.857142857142975,6.75,6.793650793650811,EXTREME_HIGH
38114757,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38118851,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38118949,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38119011,489.14285714285603,16.0,30.571428571428502,EXTREME_HIGH
38119199,45.857142857142975,6.0,7.642857142857163,EXTREME_HIGH
38119415,33.68891025641025,5.5,6.1252564102564095,EXTREME_HIGH
38119494,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38121605,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38121669,183.4285714285719,7.0,26.20408163265313,EXTREME_HIGH
38121971,45.857142857142975,3.75,12.22857142857146,EXTREME_HIGH
38122139,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38122162,91.71428571428595,9.75,9.40659340659343,EXTREME_HIGH
38122521,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38126712,12.382142857142856,1.5,8.254761904761905,EXTREME_HIGH
38127337,849.8938775510201,96.0,8.853061224489792,EXTREME_HIGH
38127449,10.072714285714287,1.5,6.715142857142858,EXTREME_HIGH
38128184,21.491709183673482,0.75,28.655612244897977,EXTREME_HIGH
38128502,244.57142857142802,0.1,2445.71428571428,EXTREME_HIGH
38115634,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38115652,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38115686,152.41078869047644,12.0,12.700899057539702,EXTREME_HIGH
38115726,115.5,6.0,19.25,EXTREME_HIGH
38116123,45.857142857142975,9.0,5.095238095238108,EXTREME_HIGH
38116210,244.57142857142802,16.0,15.285714285714251,EXTREME_HIGH
38120354,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38120412,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38120534,44.9609375,3.75,11.989583333333334,EXTREME_HIGH
38120561,45.857142857142975,5.25,8.734693877551043,EXTREME_HIGH
38121176,22.928571428571487,1.5,15.285714285714326,EXTREME_HIGH
38105956,68.78571428571412,8.25,8.337662337662318,EXTREME_HIGH
38109966,45.857142857142975,8.25,5.558441558441572,EXTREME_HIGH
38110119,22.928571428571487,4.5,5.095238095238108,EXTREME_HIGH
38117129,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38117303,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38117782,63.05357142857114,10.9,5.784731323722123,EXTREME_HIGH
38117933,178.1036414565831,5.25,33.924503134587255,EXTREME_HIGH
38103317,33.62857142857154,4.4,7.642857142857167,EXTREME_HIGH
38113025,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38101395,24.74542410714289,638.7600000000001,0.03873978349793802,EXTREME_LOW
38106899,34.100000000000016,257.39999999999924,0.13247863247863292,EXTREME_LOW
38113987,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38118349,68.78571428571412,4.5,15.28571428571425,EXTREME_HIGH
38118390,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38118549,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38122805,33.62857142857154,3.3000000000000003,10.190476190476224,EXTREME_HIGH
38122864,22.928571428571487,3.75,6.11428571428573,EXTREME_HIGH
38123000,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38123092,22.928571428571487,0.75,30.57142857142865,EXTREME_HIGH
38126888,34.100000000000016,6.6,5.16666666666667,EXTREME_HIGH
38126950,33.62857142857154,5.5,6.114285714285734,EXTREME_HIGH
38126962,51.89349489795918,6.75,7.687925170068026,EXTREME_HIGH
38127410,123.6825396825399,8.0,15.460317460317487,EXTREME_HIGH
38127415,22.928571428571487,3.0,7.642857142857163,EXTREME_HIGH
38127487,22.928571428571487,2.25,10.190476190476216,EXTREME_HIGH
38127500,193.51581632652992,30.299999999999997,6.3866606048359715,EXTREME_HIGH
38127537,53.38078231292532,7.5,7.117437641723376,EXTREME_HIGH
38127578,13.836734693877546,2.25,6.149659863945576,EXTREME_HIGH
38127630,10.508928571428573,2.0,5.2544642857142865,EXTREME_HIGH
38127655,11.464285714285744,2.0,5.732142857142872,EXTREME_HIGH
38127659,11.464285714285744,2.0,5.732142857142872,EXTREME_HIGH
38127681,12.228571428571394,1.75,6.987755102040796,EXTREME_HIGH
38127693,6.551020408163285,0.75,8.734693877551047,EXTREME_HIGH
38127695,82.81245094191527,5.25,15.773800179412433,EXTREME_HIGH
38127730,8.22569444444442,0.75,10.96759259259256,EXTREME_HIGH
38127732,16.367307692307644,1.5,10.911538461538429,EXTREME_HIGH
38127733,16.367307692307644,1.5,10.911538461538429,EXTREME_HIGH
38127751,21.616666666666738,1.5,14.41111111111116,EXTREME_HIGH
38127759,11.462599900099937,1.5,7.641733266733291,EXTREME_HIGH
38127764,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38127770,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127771,9.171428571428548,1.5,6.114285714285699,EXTREME_HIGH
38127775,11.464285714285744,1.5,7.642857142857163,EXTREME_HIGH
38127780,9.464285714285715,1.5,6.30952380952381,EXTREME_HIGH
38127786,8.698690476190508,0.75,11.598253968254012,EXTREME_HIGH
38127789,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127792,9.080316091954007,0.75,12.107088122605342,EXTREME_HIGH
38127794,10.394866071428552,0.75,13.859821428571403,EXTREME_HIGH
38127812,9.766895604395613,1.5,6.511263736263742,EXTREME_HIGH
